customer_id,age,gender,city,occupation,monthly_income,account_type,transaction_type,transaction_amount,channel,loan_status,loan_amount,repayment_delay_days,credit_score,loan_type,mobile_app_usage,monthly_login_frequency,branch_name,customer_segment,kyc_status,currency,collateral_type,sector_financed,days_past_due,relationship_years,approval_status,financing_officer_id,age_group
10116,25,Female,Addis Ababa,Government Employee,10258,Savings Account,Transfer,135055,POS,Defaulted,347090,114,4,Murabaha Financing,No,14,Addis Main Branch,Women Banking,Verified,ETB,Inventory,Agriculture,18,12,Approved,FO015,Young
10117,29,Male,Addis Ababa,Government Employee,18713,Mudarabah Savings,Transfer,135055,POS,Late Payment,170284,90,3,Agricultural Loan,Yes,4,Megenagna Branch,Diaspora,Verified,ETB,No Collateral,Agriculture,34,7,Rejected,FO004,Adult
10118,51,Female,Addis Ababa,Farmer,13119,Mudarabah Savings,Transfer,135055,Mobile Banking,Active,237704,38,2,SME Financing,No,24,Adama Branch,Diaspora,Verified,EUR,No Collateral,Import Trade,118,6,Pending,FO003,Senior
10119,50,Male,Jimma,Government Employee,13214,Savings Account,Deposit,1074,Mobile Banking,Paid,413924,18,3,Agricultural Loan,Yes,9,Bahir Dar Branch,Retail,Pending,ETB,Personal Guarantee,Manufacturing,9,3,Approved,FO007,Mid-Career
10120,40,Female,Addis Ababa,Merchant,72573,Current Account,Deposit,1074,Branch,Paid,382917,95,4,Agricultural Loan,Yes,32,Addis Main Branch,Agricultural,Verified,ETB,Inventory,Manufacturing,5,5,Approved,FO018,Mid-Career
10121,41,Male,Bahir Dar,Merchant,39853,Mudarabah Savings,Transfer,51063,ATM,Paid,353487,46,3,Agricultural Loan,Yes,14,Adama Branch,SME,Verified,ETB,Land,Construction,58,2,Approved,FO017,Mid-Career
10122,54,Male,Bahir Dar,Merchant,57333,Current Account,Deposit,51063,POS,Active,181842,73,4,Murabaha Financing,Yes,0,Bahir Dar Branch,Agricultural,Verified,ETB,Machinery,Transportation,165,8,Approved,FO018,Senior
10123,52,Male,Adama,Teacher,9695,Salary Account,Withdrawal,1074,ATM,Paid,486418,35,4,Agricultural Loan,Yes,33,Bole Branch,Agricultural,Verified,ETB,Vehicle,Retail Trade,124,5,Approved,FO004,Senior
10124,61,Female,Addis Ababa,Teacher,7403,Mudarabah Savings,Transfer,135055,ATM,Defaulted,126442,87,3,SME Financing,Yes,3,Adama Branch,Retail,Pending,SAR,Personal Guarantee,Manufacturing,69,9,Pending,FO018,Senior
10125,57,Female,Bahir Dar,Farmer,7810,Mudarabah Savings,Withdrawal,51063,Branch,Defaulted,272103,36,3,Vehicle Financing,Yes,34,Bole Branch,Women Banking,Verified,ETB,Inventory,Education,38,3,Approved,FO016,Senior
10126,39,Female,Hawassa,University Lecturer,40645,Mudarabah Savings,Deposit,1074,POS,Late Payment,245890,35,2,Vehicle Financing,No,31,Dire Dawa Branch,Retail,Verified,ETB,Building,Hospitality,55,10,Rejected,FO018,Mid-Career
10127,44,Female,Addis Ababa,Merchant,55318,Wadiah Deposit,Deposit,1074,ATM,Defaulted,29611,116,2,Agricultural Loan,Yes,33,Adama Branch,Agricultural,Verified,ETB,Machinery,Hospitality,167,6,Approved,FO013,Mid-Career
10128,52,Male,Adama,Private Employee,28634,Current Account,Withdrawal,51063,Branch,Paid,103564,104,2,SME Financing,No,11,Dire Dawa Branch,SME,Verified,EUR,Land,Agriculture,163,12,Approved,FO008,Senior
10129,18,Male,Bahir Dar,Government Employee,20710,Wadiah Deposit,Deposit,51063,ATM,Paid,437785,82,3,Trade Financing,Yes,32,Bahir Dar Branch,Retail,Verified,ETB,Land,Transportation,134,14,Approved,FO006,
10130,52,Male,Jimma,Small Business Owner,14914,Current Account,Transfer,51063,Branch,Active,292543,104,3,Murabaha Financing,Yes,13,Dire Dawa Branch,SME,Verified,ETB,Personal Guarantee,Hospitality,150,8,Under Review,FO011,Senior
10131,54,Female,Bahir Dar,Small Business Owner,46925,Mudarabah Savings,Withdrawal,1074,Mobile Banking,Active,345238,50,2,SME Financing,Yes,16,Bahir Dar Branch,Agricultural,Verified,SAR,Inventory,Education,4,15,Approved,FO020,Senior
10132,64,Male,Hawassa,Private Employee,22103,Mudarabah Savings,Withdrawal,1074,Branch,Paid,330108,87,3,SME Financing,Yes,23,Addis Main Branch,Retail,Verified,ETB,Machinery,Manufacturing,120,12,Approved,FO020,Senior
10133,31,Male,Hawassa,Teacher,7009,Mudarabah Savings,Transfer,51063,Branch,Defaulted,151656,13,1,Vehicle Financing,Yes,11,Megenagna Branch,SME,Under Review,ETB,Land,Transportation,124,11,Approved,FO007,Adult
10134,20,Female,Dire Dawa,Small Business Owner,80041,Wadiah Deposit,Deposit,1074,Mobile Banking,Paid,364270,37,1,Murabaha Financing,No,11,Hawassa Branch,SME,Pending,EUR,Vehicle,Export Trade,64,7,Approved,FO015,Young
10135,18,Female,Hawassa,NGO Worker,19050,Mudarabah Savings,Withdrawal,51063,POS,Paid,428799,78,1,SME Financing,Yes,19,Hawassa Branch,Retail,Incomplete,ETB,Inventory,Manufacturing,173,2,Under Review,FO014,
10136,22,Male,Dessie,Government Employee,11158,Mudarabah Savings,Withdrawal,51063,Branch,Active,228050,52,3,Murabaha Financing,No,16,Dire Dawa Branch,Corporate,Verified,ETB,Land,Export Trade,167,5,Rejected,FO006,Young
10137,43,Female,Addis Ababa,Private Employee,18950,Mudarabah Savings,Transfer,135055,Branch,Active,253854,58,4,SME Financing,Yes,24,Bahir Dar Branch,SME,Verified,EUR,Building,Manufacturing,176,13,Approved,FO012,Mid-Career
10138,31,Female,Jimma,Teacher,20475,Salary Account,Deposit,1074,ATM,Defaulted,163013,10,5,Agricultural Loan,No,22,Adama Branch,Retail,Verified,SAR,Inventory,Retail Trade,75,11,Approved,FO010,Adult
10139,56,Female,Addis Ababa,Government Employee,13964,Mudarabah Savings,Withdrawal,1074,Branch,Paid,460002,107,4,Trade Financing,No,4,Bahir Dar Branch,SME,Verified,USD,Building,Health Services,51,10,Approved,FO018,Senior
10140,44,Female,Addis Ababa,Small Business Owner,77643,Wadiah Deposit,Deposit,135055,Branch,Defaulted,425778,78,3,Trade Financing,Yes,29,Hawassa Branch,SME,Verified,ETB,Land,Health Services,33,2,Approved,FO012,Mid-Career
10141,26,Male,Addis Ababa,University Lecturer,22430,Current Account,Withdrawal,51063,ATM,Active,487036,21,1,Vehicle Financing,No,12,Adama Branch,Agricultural,Verified,ETB,Personal Guarantee,Export Trade,24,2,Approved,FO014,Adult
10142,32,Male,Addis Ababa,Farmer,4434,Wadiah Deposit,Deposit,1074,POS,Active,399877,3,2,Murabaha Financing,Yes,34,Megenagna Branch,Youth Banking,Verified,ETB,Building,Agriculture,161,3,Approved,FO009,Adult
10143,32,Male,Addis Ababa,University Lecturer,44165,Current Account,Withdrawal,51063,Mobile Banking,Active,138256,115,2,Vehicle Financing,No,22,Bahir Dar Branch,Retail,Verified,ETB,Personal Guarantee,Hospitality,85,14,Rejected,FO017,Adult
10144,43,Male,Adama,Farmer,11707,Wadiah Deposit,Deposit,1074,Mobile Banking,Paid,69184,56,1,SME Financing,Yes,2,Jimma Branch,Youth Banking,Verified,ETB,Land,Hospitality,150,15,Approved,FO001,Mid-Career
10145,59,Male,Hawassa,NGO Worker,54881,Mudarabah Savings,Deposit,51063,Branch,Defaulted,316379,87,5,Vehicle Financing,No,25,Jimma Branch,Diaspora,Verified,ETB,Personal Guarantee,Agriculture,127,10,Pending,FO002,Senior
10146,30,Female,Addis Ababa,Private Employee,23770,Savings Account,Withdrawal,135055,POS,Paid,243883,25,2,Vehicle Financing,Yes,31,Jimma Branch,Agricultural,Verified,ETB,Building,Education,162,10,Pending,FO018,Adult
10147,49,Male,Addis Ababa,NGO Worker,36199,Wadiah Deposit,Deposit,135055,Mobile Banking,Defaulted,172348,4,1,Vehicle Financing,Yes,21,Hawassa Branch,Agricultural,Under Review,EUR,Machinery,Health Services,172,7,Approved,FO016,Mid-Career
10148,56,Male,Addis Ababa,Private Employee,16656,Mudarabah Savings,Deposit,135055,ATM,Defaulted,95326,101,5,Murabaha Financing,No,18,Bahir Dar Branch,Retail,Verified,ETB,Inventory,Construction,112,2,Approved,FO012,Senior
10149,49,Female,Adama,Small Business Owner,15110,Mudarabah Savings,Transfer,51063,Branch,Paid,88299,62,1,Trade Financing,Yes,33,Hawassa Branch,SME,Verified,ETB,Land,Export Trade,4,11,Approved,FO003,Mid-Career
10150,21,Female,Bahir Dar,NGO Worker,20214,Current Account,Transfer,51063,Branch,Paid,189455,56,2,SME Financing,Yes,13,Bole Branch,SME,Verified,ETB,No Collateral,Hospitality,174,9,Approved,FO006,Young
10151,47,Female,Hawassa,Government Employee,14238,Savings Account,Transfer,135055,POS,Paid,203459,11,2,Agricultural Loan,No,30,Adama Branch,Women Banking,Verified,ETB,Inventory,Transportation,76,7,Pending,FO005,Mid-Career
10152,54,Male,Dessie,NGO Worker,22720,Current Account,Transfer,135055,Branch,Paid,138178,51,1,SME Financing,Yes,8,Dire Dawa Branch,SME,Verified,ETB,Building,Manufacturing,100,12,Approved,FO014,Senior
10153,40,Female,Adama,Government Employee,18564,Mudarabah Savings,Deposit,51063,POS,Paid,441990,1,4,Trade Financing,No,10,Megenagna Branch,Retail,Verified,ETB,Personal Guarantee,Health Services,34,1,Approved,FO014,Mid-Career
10154,56,Female,Bahir Dar,Merchant,45423,Savings Account,Withdrawal,135055,Mobile Banking,Active,473531,37,3,SME Financing,No,33,Hawassa Branch,Corporate,Verified,ETB,Inventory,Education,174,12,Pending,FO008,Senior
10155,62,Female,Adama,Teacher,19674,Mudarabah Savings,Withdrawal,135055,Mobile Banking,Paid,407619,56,4,Vehicle Financing,No,3,Dire Dawa Branch,Retail,Verified,USD,Inventory,Export Trade,18,9,Approved,FO016,Senior
10156,32,Male,Dessie,Merchant,79531,Mudarabah Savings,Transfer,1074,POS,Paid,63478,117,3,Agricultural Loan,No,34,Megenagna Branch,Agricultural,Pending,ETB,Vehicle,Health Services,166,12,Approved,FO017,Adult
10157,60,Female,Bahir Dar,Merchant,64816,Salary Account,Withdrawal,1074,Mobile Banking,Paid,218259,38,3,Agricultural Loan,Yes,6,Bahir Dar Branch,Retail,Incomplete,ETB,Personal Guarantee,Import Trade,67,15,Approved,FO014,Senior
10158,46,Female,Hawassa,NGO Worker,29581,Current Account,Withdrawal,51063,Mobile Banking,Paid,307660,29,2,SME Financing,No,2,Bole Branch,Retail,Verified,ETB,Inventory,Hospitality,151,2,Approved,FO001,Mid-Career
10159,53,Male,Bahir Dar,University Lecturer,36957,Salary Account,Deposit,135055,Mobile Banking,Active,321351,27,2,Vehicle Financing,No,16,Bole Branch,Retail,Verified,AED,Vehicle,Retail Trade,44,12,Approved,FO008,Senior
10160,30,Female,Adama,Farmer,8604,Salary Account,Deposit,51063,POS,Active,373923,42,2,Vehicle Financing,Yes,8,Hawassa Branch,SME,Verified,USD,Personal Guarantee,Education,14,4,Approved,FO009,Adult
10161,49,Male,Hawassa,Small Business Owner,20418,Salary Account,Withdrawal,135055,ATM,Active,300385,68,2,Agricultural Loan,Yes,28,Adama Branch,Retail,Verified,ETB,Personal Guarantee,Retail Trade,144,14,Under Review,FO020,Mid-Career
10162,24,Male,Addis Ababa,University Lecturer,42059,Savings Account,Deposit,1074,ATM,Paid,406137,40,2,Vehicle Financing,Yes,6,Bahir Dar Branch,Corporate,Verified,SAR,Personal Guarantee,Health Services,124,3,Under Review,FO007,Young
10163,39,Female,Dire Dawa,Private Employee,15535,Savings Account,Transfer,51063,Mobile Banking,Paid,324675,26,2,Trade Financing,Yes,24,Jimma Branch,Retail,Verified,ETB,Building,Agriculture,63,14,Pending,FO012,Mid-Career
10164,45,Male,Addis Ababa,Teacher,17514,Salary Account,Transfer,1074,ATM,Paid,325913,71,3,Murabaha Financing,Yes,9,Hawassa Branch,Retail,Verified,ETB,Vehicle,Manufacturing,66,4,Pending,FO017,Mid-Career
10165,19,Female,Mekelle,Teacher,8729,Wadiah Deposit,Withdrawal,51063,Mobile Banking,Active,217122,40,5,SME Financing,Yes,9,Bahir Dar Branch,Women Banking,Verified,ETB,Machinery,Health Services,100,14,Rejected,FO013,Young
10166,59,Female,Dessie,NGO Worker,32099,Current Account,Withdrawal,1074,Branch,Late Payment,34356,32,2,Vehicle Financing,Yes,34,Bahir Dar Branch,Corporate,Pending,ETB,Land,Transportation,78,3,Approved,FO004,Senior
10167,62,Female,Addis Ababa,University Lecturer,41124,Wadiah Deposit,Transfer,1074,ATM,Active,381331,13,2,Murabaha Financing,Yes,5,Hawassa Branch,Retail,Incomplete,ETB,Vehicle,Export Trade,62,13,Rejected,FO010,Senior
10168,23,Female,Addis Ababa,Teacher,13591,Mudarabah Savings,Withdrawal,1074,Branch,Active,350473,43,1,Vehicle Financing,No,2,Bole Branch,Retail,Verified,ETB,Vehicle,Retail Trade,5,7,Approved,FO015,Young
10169,45,Male,Addis Ababa,NGO Worker,52307,Wadiah Deposit,Withdrawal,51063,Mobile Banking,Paid,81989,105,3,SME Financing,Yes,26,Jimma Branch,Corporate,Verified,ETB,Land,Agriculture,13,13,Approved,FO016,Mid-Career
10170,45,Female,Hawassa,University Lecturer,20449,Savings Account,Deposit,51063,ATM,Paid,119261,18,2,Agricultural Loan,No,34,Hawassa Branch,Agricultural,Verified,ETB,Land,Export Trade,55,2,Rejected,FO007,Mid-Career
10171,61,Female,Dire Dawa,Small Business Owner,87472,Wadiah Deposit,Deposit,1074,ATM,Late Payment,100082,91,2,Trade Financing,Yes,11,Bole Branch,SME,Verified,ETB,Personal Guarantee,Retail Trade,116,11,Under Review,FO007,Senior
10172,61,Female,Adama,NGO Worker,37660,Savings Account,Transfer,135055,Branch,Active,314114,108,3,Vehicle Financing,No,11,Bole Branch,Retail,Pending,ETB,Building,Hospitality,75,12,Approved,FO020,Senior
10173,37,Male,Addis Ababa,Farmer,13238,Current Account,Transfer,135055,Mobile Banking,Paid,471379,109,1,Vehicle Financing,No,31,Megenagna Branch,Youth Banking,Verified,ETB,Building,Export Trade,59,12,Approved,FO018,Mid-Career
10174,47,Male,Adama,Farmer,7091,Current Account,Transfer,51063,ATM,Paid,298285,118,3,Vehicle Financing,Yes,16,Hawassa Branch,Diaspora,Verified,ETB,Machinery,Manufacturing,36,4,Approved,FO018,Mid-Career
10175,28,Female,Mekelle,University Lecturer,41105,Savings Account,Transfer,135055,POS,Paid,140226,99,3,Agricultural Loan,No,34,Adama Branch,Women Banking,Verified,SAR,No Collateral,Export Trade,67,8,Approved,FO001,Adult
10176,45,Male,Dessie,University Lecturer,44054,Wadiah Deposit,Transfer,1074,Mobile Banking,Active,280399,16,2,SME Financing,No,2,Dire Dawa Branch,Retail,Verified,ETB,Personal Guarantee,Manufacturing,178,1,Approved,FO012,Mid-Career
10177,42,Male,Addis Ababa,Merchant,23423,Wadiah Deposit,Deposit,135055,POS,Paid,329219,93,1,Vehicle Financing,Yes,28,Addis Main Branch,SME,Verified,EUR,Inventory,Export Trade,101,6,Approved,FO016,Mid-Career
10178,56,Female,Addis Ababa,Small Business Owner,69714,Savings Account,Withdrawal,135055,ATM,Late Payment,163817,114,2,Trade Financing,Yes,0,Adama Branch,Women Banking,Incomplete,USD,No Collateral,Hospitality,69,9,Approved,FO017,Senior
10179,50,Female,Jimma,Private Employee,21931,Wadiah Deposit,Transfer,135055,ATM,Paid,316199,100,4,Trade Financing,Yes,28,Hawassa Branch,SME,Verified,ETB,Machinery,Retail Trade,71,1,Approved,FO010,Mid-Career
10180,18,Female,Dessie,Farmer,9899,Current Account,Transfer,51063,POS,Paid,353830,75,3,Agricultural Loan,No,30,Dire Dawa Branch,SME,Verified,ETB,Building,Education,118,1,Under Review,FO018,
10181,44,Female,Dessie,Government Employee,16266,Current Account,Deposit,135055,ATM,Active,134800,70,2,Vehicle Financing,Yes,19,Addis Main Branch,Retail,Pending,ETB,Land,Retail Trade,13,11,Under Review,FO019,Mid-Career
10182,30,Female,Addis Ababa,Small Business Owner,33792,Wadiah Deposit,Deposit,1074,ATM,Paid,16495,96,3,SME Financing,No,1,Adama Branch,SME,Verified,ETB,Land,Hospitality,47,1,Approved,FO009,Adult
10183,58,Male,Adama,Small Business Owner,36659,Salary Account,Deposit,1074,Mobile Banking,Active,358940,62,3,Vehicle Financing,No,22,Addis Main Branch,SME,Verified,ETB,Land,Transportation,61,5,Pending,FO014,Senior
10184,20,Female,Addis Ababa,Private Employee,24881,Savings Account,Deposit,51063,Mobile Banking,Paid,221443,85,1,SME Financing,Yes,11,Bahir Dar Branch,Diaspora,Verified,SAR,Machinery,Import Trade,10,11,Under Review,FO008,Young
10185,56,Female,Adama,University Lecturer,26983,Salary Account,Withdrawal,51063,Mobile Banking,Active,345461,94,3,Murabaha Financing,Yes,7,Addis Main Branch,Agricultural,Verified,ETB,Vehicle,Import Trade,85,9,Approved,FO006,Senior
10186,23,Female,Addis Ababa,Government Employee,22463,Wadiah Deposit,Withdrawal,135055,Branch,Paid,233846,116,2,SME Financing,Yes,23,Megenagna Branch,Corporate,Verified,EUR,No Collateral,Hospitality,39,6,Approved,FO010,Young
10187,25,Female,Hawassa,Private Employee,13589,Current Account,Deposit,135055,Mobile Banking,Paid,359369,24,3,Trade Financing,No,17,Megenagna Branch,Retail,Verified,EUR,Machinery,Manufacturing,3,8,Approved,FO020,Young
10188,44,Female,Bahir Dar,Farmer,13936,Savings Account,Deposit,1074,ATM,Paid,302826,87,2,Vehicle Financing,No,8,Bole Branch,Corporate,Pending,ETB,Vehicle,Education,173,13,Approved,FO005,Mid-Career
10189,26,Male,Dire Dawa,Farmer,9777,Wadiah Deposit,Transfer,135055,ATM,Paid,66760,59,2,Agricultural Loan,Yes,11,Bahir Dar Branch,Retail,Verified,ETB,Inventory,Health Services,57,4,Rejected,FO003,Adult
10190,54,Female,Jimma,Farmer,13722,Mudarabah Savings,Withdrawal,1074,Branch,Paid,54474,31,1,Agricultural Loan,Yes,17,Addis Main Branch,Retail,Verified,AED,Machinery,Construction,175,9,Pending,FO001,Senior
10191,50,Male,Bahir Dar,NGO Worker,22833,Savings Account,Transfer,1074,ATM,Active,95552,22,4,Trade Financing,Yes,17,Addis Main Branch,Retail,Verified,ETB,Personal Guarantee,Construction,126,4,Approved,FO015,Mid-Career
10192,59,Female,Dessie,NGO Worker,52198,Savings Account,Deposit,1074,Branch,Late Payment,353758,93,3,Murabaha Financing,Yes,18,Addis Main Branch,Retail,Verified,ETB,Machinery,Manufacturing,57,8,Pending,FO012,Senior
10193,61,Female,Addis Ababa,University Lecturer,35654,Savings Account,Transfer,1074,Mobile Banking,Active,330384,35,3,Agricultural Loan,No,24,Adama Branch,Retail,Verified,ETB,Inventory,Export Trade,155,8,Rejected,FO008,Senior
10194,41,Female,Dire Dawa,Farmer,11117,Salary Account,Deposit,1074,POS,Active,367089,40,2,Vehicle Financing,Yes,18,Bahir Dar Branch,Agricultural,Verified,ETB,Machinery,Export Trade,21,13,Approved,FO007,Mid-Career
10195,32,Male,Addis Ababa,Private Employee,8755,Savings Account,Withdrawal,1074,POS,Active,6847,114,2,Trade Financing,No,3,Dire Dawa Branch,Retail,Incomplete,ETB,Land,Import Trade,65,9,Approved,FO010,Adult
10196,49,Female,Addis Ababa,Small Business Owner,15074,Savings Account,Transfer,51063,POS,Paid,370787,14,4,Vehicle Financing,No,32,Dire Dawa Branch,Diaspora,Verified,ETB,Personal Guarantee,Export Trade,23,1,Approved,FO019,Mid-Career
10197,49,Female,Jimma,Private Employee,26960,Mudarabah Savings,Transfer,1074,POS,Active,210222,50,1,Vehicle Financing,No,10,Megenagna Branch,Agricultural,Verified,SAR,No Collateral,Export Trade,88,15,Approved,FO012,Mid-Career
10198,41,Female,Dessie,Small Business Owner,23406,Current Account,Transfer,51063,POS,Active,282641,25,3,Vehicle Financing,No,19,Bole Branch,Women Banking,Verified,EUR,Personal Guarantee,Education,126,1,Approved,FO015,Mid-Career
10199,58,Female,Addis Ababa,University Lecturer,23232,Current Account,Withdrawal,1074,Branch,Defaulted,225094,115,2,SME Financing,No,14,Hawassa Branch,Retail,Verified,ETB,Vehicle,Transportation,134,9,Approved,FO001,Senior
10200,29,Female,Adama,Government Employee,16366,Salary Account,Withdrawal,1074,ATM,Active,130043,62,2,Agricultural Loan,No,21,Bole Branch,Retail,Verified,USD,Personal Guarantee,Construction,150,4,Under Review,FO002,Adult
10201,56,Female,Hawassa,Private Employee,9024,Wadiah Deposit,Transfer,51063,Branch,Active,324761,6,4,Murabaha Financing,Yes,8,Bole Branch,SME,Verified,ETB,Personal Guarantee,Retail Trade,41,8,Under Review,FO006,Senior
10202,19,Female,Addis Ababa,Private Employee,10341,Savings Account,Transfer,51063,ATM,Late Payment,94999,93,4,Agricultural Loan,No,13,Dire Dawa Branch,SME,Under Review,ETB,Personal Guarantee,Construction,82,3,Under Review,FO010,Young
10203,20,Male,Dire Dawa,Merchant,55476,Current Account,Transfer,1074,Mobile Banking,Active,143648,24,5,Vehicle Financing,No,31,Megenagna Branch,SME,Verified,ETB,Inventory,Health Services,141,5,Approved,FO012,Young
10204,54,Female,Adama,Small Business Owner,71572,Current Account,Deposit,51063,Branch,Paid,19033,22,3,Trade Financing,No,11,Addis Main Branch,SME,Verified,USD,Vehicle,Agriculture,16,15,Approved,FO013,Senior
10205,34,Female,Addis Ababa,Merchant,15022,Wadiah Deposit,Deposit,1074,Mobile Banking,Active,403228,26,4,Murabaha Financing,No,27,Bole Branch,Retail,Verified,ETB,Building,Manufacturing,34,4,Approved,FO001,Adult
10206,19,Female,Dire Dawa,Small Business Owner,54750,Current Account,Deposit,51063,ATM,Paid,36183,36,3,Agricultural Loan,Yes,29,Megenagna Branch,Diaspora,Verified,ETB,Personal Guarantee,Hospitality,147,6,Pending,FO009,Young
